,price,property_type,subproperty_type,province,locality,zip_code,construction_year,total_area_sqm,surface_land_sqm,nbr_frontages,nbr_bedrooms,equipped_kitchen,fl_furnished,fl_open_fire,fl_terrace,terrace_sqm,fl_garden,garden_sqm,fl_swimming_pool,state_building,primary_energy_consumption_sqm,fl_double_glazing
13425,299000,0.0,MIXED_USE_BUILDING,Hainaut,Charleroi,6040,,200.0,1325.0,2.0,3.0,HYPER_EQUIPPED,0,0,1,260.0,1,1000.0,0,,194.0,1
13426,85000,0.0,HOUSE,Hainaut,Charleroi,6030,,40.0,0.0,,1.0,MISSING,0,0,1,,0,0.0,0,6.0,471.0,1
13427,140000,1.0,APARTMENT,Hainaut,Charleroi,6032,,70.0,,2.0,2.0,MISSING,0,0,0,0.0,0,0.0,0,6.0,,1
13428,285000,0.0,TOWN_HOUSE,Hainaut,Charleroi,6032,,145.0,458.0,2.0,3.0,INSTALLED,0,0,1,10.0,1,350.0,0,5.0,474.0,0
13429,79000,0.0,HOUSE,Hainaut,Charleroi,6031,,62.0,0.0,3.0,2.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,0,,736.0,1
13430,219999,0.0,HOUSE,Hainaut,Charleroi,6031,1940.0,,0.0,2.0,4.0,INSTALLED,0,0,1,24.0,0,0.0,0,4.0,320.0,1
13431,350000,0.0,MIXED_USE_BUILDING,Hainaut,Charleroi,6040,,410.0,3102.0,3.0,3.0,MISSING,0,0,1,33.0,1,39.0,0,4.0,299.0,1
13432,408000,1.0,APARTMENT,Namur,Namur,5030,,117.0,,,3.0,MISSING,0,0,1,9.0,0,0.0,0,5.0,,0
13433,275000,0.0,VILLA,Hainaut,Charleroi,6031,,166.0,0.0,4.0,2.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,,197.0,1
13434,105000,0.0,HOUSE,Hainaut,Charleroi,6032,,100.0,410.0,2.0,3.0,MISSING,0,0,0,0.0,1,350.0,0,,364.0,0
13435,328000,1.0,APARTMENT,Namur,Namur,5000,2024.0,118.0,,2.0,3.0,INSTALLED,0,0,1,15.0,0,0.0,0,,84.0,1
13436,139000,0.0,MIXED_USE_BUILDING,Hainaut,Charleroi,6030,,450.0,150.0,3.0,3.0,MISSING,0,0,1,1.0,0,0.0,0,2.0,421.0,1
13437,335000,0.0,VILLA,Hainaut,Charleroi,6032,1959.0,170.0,1430.0,,4.0,SEMI_EQUIPPED,0,0,1,,0,0.0,0,,537.0,0
13438,169000,0.0,HOUSE,Hainaut,Charleroi,6040,,205.0,450.0,3.0,3.0,USA_SEMI_EQUIPPED,0,1,0,0.0,1,450.0,0,2.0,407.0,1
13440,92000,0.0,HOUSE,Hainaut,Charleroi,6031,,,0.0,,2.0,MISSING,0,0,0,0.0,0,0.0,0,,524.0,0
13441,139000,0.0,APARTMENT_BLOCK,Hainaut,Charleroi,6030,,450.0,150.0,3.0,3.0,MISSING,0,0,1,1.0,0,0.0,0,2.0,421.0,1
13442,275000,0.0,VILLA,Hainaut,Charleroi,6032,1955.0,,2307.0,4.0,5.0,MISSING,0,0,1,50.0,1,2200.0,0,4.0,,1
13443,275000,0.0,HOUSE,Hainaut,Charleroi,6040,,325.0,1117.0,3.0,4.0,MISSING,0,0,1,75.0,1,791.0,0,4.0,247.0,1
13444,415000,1.0,APARTMENT,Namur,Namur,5030,,117.0,,,3.0,MISSING,0,0,1,10.0,0,0.0,0,5.0,,0
13445,328000,1.0,APARTMENT,Namur,Namur,5000,2024.0,123.0,,2.0,3.0,INSTALLED,0,0,1,13.0,0,0.0,0,,84.0,1
13446,124900,0.0,HOUSE,Hainaut,Charleroi,6040,,125.0,0.0,2.0,3.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,0,2.0,546.0,1
13447,95000,0.0,HOUSE,Hainaut,Charleroi,6032,,130.0,150.0,2.0,2.0,NOT_INSTALLED,0,0,1,30.0,0,0.0,0,2.0,,1
13448,450000,0.0,HOUSE,Hainaut,Charleroi,6032,1957.0,320.0,4000.0,4.0,5.0,SEMI_EQUIPPED,0,0,1,50.0,1,3908.0,0,3.0,287.0,1
13449,450000,0.0,HOUSE,Hainaut,Charleroi,6031,,236.0,0.0,4.0,5.0,USA_HYPER_EQUIPPED,0,0,1,,0,0.0,1,5.0,201.0,1
13451,99000,0.0,HOUSE,Hainaut,Charleroi,6040,1922.0,90.0,580.0,3.0,2.0,MISSING,0,0,1,13.0,1,512.0,0,,432.0,1
13452,150000,0.0,HOUSE,Hainaut,Charleroi,6032,,159.0,560.0,2.0,3.0,SEMI_EQUIPPED,0,0,1,35.0,0,0.0,0,4.0,325.0,1
13453,195000,0.0,HOUSE,Hainaut,Charleroi,6040,,128.0,0.0,2.0,3.0,INSTALLED,0,0,1,,0,0.0,0,,213.0,1
13454,417000,1.0,APARTMENT,Namur,Namur,5030,,114.0,,,3.0,MISSING,0,0,1,38.0,0,0.0,0,5.0,,0
13455,299000,0.0,TOWN_HOUSE,Hainaut,Charleroi,6032,,145.0,205.0,2.0,3.0,HYPER_EQUIPPED,0,0,1,45.0,0,0.0,0,5.0,422.0,1
13456,79999,0.0,HOUSE,Hainaut,Charleroi,6031,,,1015.0,4.0,3.0,MISSING,0,0,0,0.0,0,0.0,0,5.0,,0
13457,333000,1.0,APARTMENT,Namur,Namur,5000,2024.0,123.0,,2.0,3.0,INSTALLED,0,0,1,13.0,0,0.0,0,,84.0,1
13458,129000,1.0,APARTMENT,Hainaut,Charleroi,6032,,85.0,,,2.0,INSTALLED,0,0,0,0.0,0,0.0,0,4.0,225.0,1
13459,195000,0.0,HOUSE,Hainaut,Charleroi,6040,,119.0,0.0,2.0,3.0,INSTALLED,0,0,1,,0,0.0,0,,209.0,1
13460,200000,0.0,APARTMENT_BLOCK,Hainaut,Charleroi,6030,,198.0,84.0,3.0,4.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,264.0,1
13461,165000,0.0,HOUSE,Hainaut,Charleroi,6040,1870.0,136.0,370.0,,2.0,USA_SEMI_EQUIPPED,0,0,1,,0,0.0,0,6.0,244.0,0
13462,129000,0.0,HOUSE,Hainaut,Charleroi,6040,,73.0,1002.0,3.0,2.0,MISSING,0,0,0,0.0,1,930.0,0,3.0,401.0,1
13463,525000,1.0,APARTMENT,Hainaut,Charleroi,6032,,247.0,,2.0,4.0,MISSING,1,0,1,,0,0.0,0,5.0,224.0,1
13464,300000,0.0,MIXED_USE_BUILDING,Hainaut,Charleroi,6032,,330.0,270.0,2.0,3.0,INSTALLED,0,0,1,,0,0.0,0,4.0,358.0,1
13465,199900,0.0,HOUSE,Hainaut,Charleroi,6032,1918.0,170.0,409.0,2.0,3.0,MISSING,0,0,1,10.0,1,245.0,0,4.0,267.0,1
13466,417000,1.0,APARTMENT,Namur,Namur,5030,,114.0,,,3.0,MISSING,0,0,1,14.0,0,0.0,0,5.0,,0
13467,380000,1.0,APARTMENT,Namur,Namur,5000,2024.0,136.0,,2.0,3.0,INSTALLED,0,0,1,52.0,0,0.0,0,,86.0,1
13469,99000,0.0,HOUSE,Hainaut,Charleroi,6040,,113.0,300.0,2.0,2.0,NOT_INSTALLED,0,0,0,0.0,1,230.0,0,2.0,453.0,0
13470,299000,1.0,TRIPLEX,Hainaut,Charleroi,6032,,145.0,,2.0,3.0,HYPER_EQUIPPED,0,0,1,45.0,0,0.0,0,5.0,422.0,1
13471,350000,0.0,MANSION,Hainaut,Charleroi,6032,1940.0,280.0,2322.0,4.0,4.0,SEMI_EQUIPPED,0,0,0,0.0,1,974.0,0,4.0,585.0,1
13472,259000,0.0,HOUSE,Hainaut,Charleroi,6040,,187.0,478.0,3.0,3.0,MISSING,0,0,1,19.0,1,254.0,0,4.0,278.0,1
13473,225000,0.0,HOUSE,Hainaut,Charleroi,6032,,160.0,20.0,3.0,4.0,INSTALLED,0,0,0,0.0,1,20.0,0,5.0,168.0,1
13474,375000,0.0,HOUSE,Namur,Namur,5000,1915.0,170.0,326.0,2.0,3.0,USA_INSTALLED,0,0,1,38.0,1,285.0,0,5.0,177.0,0
13475,110000,0.0,HOUSE,Hainaut,Charleroi,6040,,109.0,0.0,3.0,2.0,MISSING,0,0,1,,0,0.0,0,4.0,649.0,0
13476,423000,1.0,APARTMENT,Namur,Namur,5030,,114.0,,,3.0,MISSING,0,0,1,14.0,0,0.0,0,5.0,,0
13477,525000,1.0,GROUND_FLOOR,Hainaut,Charleroi,6032,,247.0,,3.0,4.0,HYPER_EQUIPPED,0,0,1,,0,0.0,0,5.0,224.0,1
13478,125000,0.0,HOUSE,Hainaut,Charleroi,6040,,155.0,0.0,,3.0,MISSING,0,0,0,0.0,0,0.0,0,3.0,434.0,1
13479,110000,0.0,HOUSE,Hainaut,Charleroi,6040,,115.0,485.0,2.0,3.0,MISSING,0,0,1,15.0,1,350.0,0,3.0,311.0,1
13480,129000,0.0,HOUSE,Hainaut,Charleroi,6032,,,0.0,3.0,2.0,MISSING,0,0,1,,0,0.0,0,2.0,487.0,1
13481,172000,0.0,HOUSE,Hainaut,Charleroi,6032,2022.0,115.0,0.0,3.0,3.0,MISSING,0,0,1,,0,0.0,0,,,1
13482,89999,0.0,HOUSE,Hainaut,Charleroi,6040,1895.0,155.0,369.0,3.0,3.0,INSTALLED,0,0,1,30.0,1,214.0,0,2.0,330.0,1
13483,299500,0.0,HOUSE,Hainaut,Charleroi,6032,,192.0,200.0,2.0,3.0,SEMI_EQUIPPED,0,0,1,32.0,0,0.0,0,,150.0,1
13484,429000,1.0,APARTMENT,Namur,Namur,5030,,114.0,,,3.0,MISSING,0,0,1,14.0,0,0.0,0,5.0,,0
13485,375000,0.0,MIXED_USE_BUILDING,Namur,Namur,5000,1915.0,170.0,326.0,2.0,3.0,USA_INSTALLED,0,0,1,38.0,1,285.0,0,5.0,177.0,0
13487,130000,1.0,APARTMENT,Hainaut,Charleroi,6032,,90.0,,,2.0,MISSING,0,0,0,0.0,0,0.0,0,,520.0,0
13488,249000,0.0,HOUSE,Hainaut,Charleroi,6040,,166.0,588.0,4.0,3.0,MISSING,0,0,0,0.0,1,588.0,0,5.0,363.0,1
13489,184000,0.0,HOUSE,Hainaut,Charleroi,6032,2022.0,115.0,0.0,3.0,3.0,MISSING,0,0,1,,0,0.0,0,,,1
13490,89900,0.0,HOUSE,Hainaut,Charleroi,6040,,95.0,0.0,2.0,2.0,MISSING,0,0,0,0.0,0,0.0,0,2.0,446.0,0
13491,345000,1.0,APARTMENT,Namur,Namur,5000,2011.0,104.0,,2.0,2.0,USA_INSTALLED,0,0,1,6.0,0,0.0,0,,82.0,1
13492,432000,1.0,APARTMENT,Namur,Namur,5030,,118.0,,,3.0,MISSING,0,0,1,10.0,0,0.0,0,5.0,,0
13493,190000,0.0,HOUSE,Hainaut,Charleroi,6040,,142.0,334.0,2.0,4.0,INSTALLED,0,0,0,0.0,0,0.0,0,3.0,569.0,1
13494,159000,1.0,APARTMENT,Hainaut,Charleroi,6032,,,,2.0,2.0,INSTALLED,0,0,0,0.0,0,0.0,0,5.0,228.0,0
13495,280000,0.0,HOUSE,Hainaut,Charleroi,6040,,352.0,203.0,2.0,13.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,0,4.0,422.0,0
13496,203000,1.0,APARTMENT,Hainaut,Charleroi,6032,,,,,0.0,MISSING,0,0,0,0.0,0,0.0,0,,,0
13497,230000,0.0,APARTMENT_BLOCK,Hainaut,Charleroi,6040,,206.0,0.0,2.0,4.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,204.0,1
13498,443000,1.0,APARTMENT,Namur,Namur,5030,,114.0,,,3.0,MISSING,0,0,1,14.0,0,0.0,0,5.0,,0
13499,260000,1.0,APARTMENT,Namur,Namur,5000,,81.0,,4.0,2.0,INSTALLED,0,0,1,10.0,0,0.0,0,,80.0,0
13500,250000,0.0,HOUSE,Hainaut,Charleroi,6040,,150.0,528.0,3.0,2.0,USA_HYPER_EQUIPPED,0,0,1,15.0,1,110.0,0,5.0,312.0,1
13501,95000,0.0,HOUSE,Hainaut,Charleroi,6040,,,613.0,2.0,2.0,MISSING,0,0,1,,1,460.0,0,,422.0,1
13502,189000,0.0,HOUSE,Hainaut,Charleroi,6032,,120.0,320.0,2.0,2.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,0,6.0,503.0,1
13503,210000,0.0,APARTMENT_BLOCK,Hainaut,Charleroi,6040,,,0.0,2.0,2.0,MISSING,0,0,0,0.0,1,450.0,0,4.0,,0
13504,172000,0.0,HOUSE,Hainaut,Charleroi,6032,2021.0,115.0,230.0,3.0,3.0,MISSING,0,0,1,,0,0.0,0,,,1
13505,459000,1.0,APARTMENT,Namur,Namur,5030,,124.0,,,3.0,MISSING,0,0,1,15.0,0,0.0,0,5.0,,0
13506,235000,0.0,VILLA,Hainaut,Charleroi,6032,1962.0,309.0,1588.0,4.0,8.0,MISSING,0,0,1,22.0,1,1406.0,0,2.0,475.0,0
13507,318487,1.0,APARTMENT,Namur,Namur,5000,,92.0,,,2.0,MISSING,0,0,1,8.0,0,0.0,0,5.0,46.0,0
13508,119999,0.0,HOUSE,Hainaut,Charleroi,6040,1940.0,125.0,80.0,3.0,2.0,NOT_INSTALLED,0,0,1,,0,0.0,0,2.0,348.0,1
13510,184000,0.0,HOUSE,Hainaut,Charleroi,6032,2021.0,160.0,175.0,2.0,4.0,MISSING,0,0,1,,0,0.0,0,,,1
13511,109900,0.0,HOUSE,Hainaut,Charleroi,6040,1930.0,121.0,70.0,2.0,2.0,MISSING,0,0,1,13.0,0,0.0,0,3.0,261.0,1
13512,469000,1.0,APARTMENT,Namur,Namur,5030,,124.0,,,3.0,MISSING,0,0,1,41.0,0,0.0,0,5.0,,0
13513,165000,0.0,HOUSE,Hainaut,Charleroi,6040,,105.0,251.0,,3.0,MISSING,0,0,0,0.0,0,0.0,0,,,0
13514,115000,0.0,HOUSE,Hainaut,Charleroi,6040,1900.0,,0.0,3.0,3.0,INSTALLED,0,0,0,0.0,0,0.0,0,2.0,507.0,1
13515,336375,1.0,APARTMENT,Namur,Namur,5000,,99.0,,,2.0,MISSING,0,0,1,3.0,0,0.0,0,5.0,53.0,0
13516,139999,0.0,HOUSE,Hainaut,Charleroi,6040,1940.0,190.0,98.0,4.0,3.0,HYPER_EQUIPPED,0,0,1,20.0,1,683.0,0,2.0,513.0,0
13517,215000,0.0,VILLA,Hainaut,Charleroi,6040,,103.0,0.0,4.0,5.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,861.0,0
13518,110000,0.0,HOUSE,Hainaut,Charleroi,6040,,,0.0,2.0,1.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,0,6.0,234.0,1
13519,239000,1.0,APARTMENT,Namur,Namur,5000,2022.0,86.0,,,2.0,USA_HYPER_EQUIPPED,0,0,1,5.0,0,0.0,0,5.0,,1
13520,474000,1.0,APARTMENT,Namur,Namur,5030,,118.0,,,3.0,MISSING,0,0,1,70.0,0,0.0,0,5.0,,0
13521,207500,0.0,TOWN_HOUSE,Hainaut,Charleroi,6032,1968.0,,0.0,3.0,3.0,MISSING,0,0,0,0.0,0,0.0,0,,401.0,0
13522,129000,0.0,HOUSE,Hainaut,Charleroi,6040,,80.0,0.0,4.0,2.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,0,4.0,331.0,1
13523,269000,0.0,HOUSE,Hainaut,Charleroi,6040,,,0.0,3.0,5.0,USA_INSTALLED,0,0,1,1.0,1,1.0,0,6.0,,1
13524,159999,0.0,HOUSE,Hainaut,Charleroi,6040,1842.0,144.0,170.0,3.0,1.0,USA_HYPER_EQUIPPED,0,0,1,57.0,0,0.0,0,4.0,334.0,1
13525,280000,0.0,HOUSE,Hainaut,Charleroi,6040,,167.0,0.0,2.0,4.0,HYPER_EQUIPPED,0,0,1,,0,0.0,0,5.0,205.0,1
13526,119000,0.0,HOUSE,Hainaut,Charleroi,6040,,50.0,80.0,2.0,1.0,MISSING,0,0,1,50.0,0,0.0,0,,,1
13527,165000,0.0,HOUSE,Hainaut,Charleroi,6040,,120.0,260.0,2.0,2.0,INSTALLED,0,0,1,20.0,1,120.0,0,5.0,257.0,1
13528,240000,0.0,HOUSE,Namur,Namur,5030,,180.0,657.0,,3.0,MISSING,0,1,0,0.0,1,657.0,0,1.0,851.0,1
13529,125000,0.0,MIXED_USE_BUILDING,Hainaut,Charleroi,6040,,161.0,0.0,3.0,3.0,USA_INSTALLED,0,0,1,20.0,0,0.0,0,4.0,446.0,1
13530,269999,0.0,HOUSE,Hainaut,Charleroi,6040,1940.0,250.0,70.0,3.0,2.0,USA_HYPER_EQUIPPED,0,0,1,90.0,0,0.0,0,5.0,127.0,1
13531,147500,1.0,APARTMENT,Hainaut,Charleroi,6032,,60.0,,,1.0,INSTALLED,0,0,1,,0,0.0,0,4.0,131.0,1
13532,109900,0.0,HOUSE,Hainaut,Charleroi,6040,1874.0,180.0,450.0,2.0,3.0,MISSING,0,0,1,26.0,1,350.0,0,2.0,390.0,0
13533,299000,0.0,APARTMENT_BLOCK,Hainaut,Charleroi,6041,,235.0,154.0,4.0,5.0,INSTALLED,0,0,0,0.0,0,0.0,0,4.0,408.0,1
13534,120000,0.0,HOUSE,Hainaut,Charleroi,6040,,121.0,202.0,2.0,2.0,MISSING,0,0,1,,0,0.0,0,,450.0,0
13535,139000,0.0,HOUSE,Hainaut,Charleroi,6040,,167.0,112.0,2.0,3.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,0,4.0,382.0,1
13536,285000,0.0,HOUSE,Namur,Namur,5030,,139.0,434.0,,5.0,MISSING,0,0,0,0.0,1,434.0,0,4.0,223.0,1
13537,295000,0.0,HOUSE,Hainaut,Charleroi,6040,,,0.0,2.0,5.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,433.0,1
13538,179000,0.0,HOUSE,Hainaut,Charleroi,6040,,223.0,150.0,3.0,2.0,INSTALLED,0,0,0,0.0,0,0.0,0,,333.0,1
13539,99000,1.0,TRIPLEX,Hainaut,Charleroi,6041,,88.0,,2.0,2.0,MISSING,0,0,0,0.0,0,0.0,0,,820.0,1
13540,145000,0.0,HOUSE,Hainaut,Charleroi,6032,,130.0,280.0,3.0,2.0,MISSING,0,0,1,38.0,1,140.0,0,2.0,619.0,0
13541,299999,0.0,APARTMENT_BLOCK,Hainaut,Charleroi,6040,2014.0,390.0,130.0,2.0,6.0,USA_INSTALLED,0,0,0,0.0,0,0.0,0,4.0,199.0,1
13542,145000,0.0,HOUSE,Hainaut,Charleroi,6040,1900.0,159.0,1224.0,,3.0,INSTALLED,0,0,1,40.0,0,0.0,0,,323.0,0
13543,135000,0.0,HOUSE,Hainaut,Charleroi,6040,,,248.0,2.0,2.0,INSTALLED,0,0,0,0.0,0,0.0,0,4.0,397.0,1
13544,349000,0.0,HOUSE,Namur,Namur,5030,,203.0,850.0,,3.0,MISSING,0,0,0,0.0,1,850.0,0,2.0,122188.0,0
13545,139000,1.0,APARTMENT,Hainaut,Charleroi,6032,,,,,2.0,INSTALLED,0,0,0,0.0,0,0.0,0,4.0,282.0,0
13546,128000,0.0,HOUSE,Hainaut,Charleroi,6040,,110.0,0.0,2.0,2.0,MISSING,0,0,1,,0,0.0,0,4.0,255.0,1
13547,185000,0.0,APARTMENT_BLOCK,Hainaut,Charleroi,6040,,220.0,0.0,2.0,4.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,406.0,0
13548,120000,0.0,HOUSE,Hainaut,Charleroi,6040,,140.0,0.0,3.0,4.0,INSTALLED,0,0,0,0.0,0,0.0,0,,531.0,0
13549,199000,0.0,HOUSE,Hainaut,Charleroi,6040,,115.0,0.0,3.0,3.0,INSTALLED,0,0,1,,0,0.0,0,6.0,454.0,0
13550,265000,0.0,HOUSE,Hainaut,Charleroi,6041,2023.0,162.0,159.0,2.0,3.0,MISSING,0,0,0,0.0,0,0.0,0,,,1
13551,110000,0.0,HOUSE,Hainaut,Charleroi,6040,,,290.0,,1.0,MISSING,0,0,0,0.0,0,0.0,0,3.0,975.0,0
13552,173000,1.0,APARTMENT,Namur,Namur,5000,,44.0,,4.0,1.0,USA_INSTALLED,0,0,0,0.0,0,0.0,0,,,1
13553,320000,0.0,APARTMENT_BLOCK,Hainaut,Charleroi,6041,,,229.0,2.0,5.0,USA_SEMI_EQUIPPED,0,0,1,34.0,0,0.0,0,4.0,308.0,1
13554,149000,0.0,HOUSE,Hainaut,Charleroi,6032,,110.0,0.0,2.0,4.0,INSTALLED,0,0,1,27.0,0,0.0,0,4.0,385.0,1
13555,179000,0.0,MIXED_USE_BUILDING,Hainaut,Charleroi,6040,,,0.0,2.0,0.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,420.0,0
13556,180000,0.0,HOUSE,Hainaut,Charleroi,6040,,140.0,135.0,,3.0,MISSING,0,0,0,0.0,1,85.0,0,,,0
13557,189000,0.0,HOUSE,Hainaut,Charleroi,6040,,,45.0,2.0,4.0,MISSING,0,0,0,0.0,0,0.0,0,,,0
13558,88000,0.0,HOUSE,Hainaut,Charleroi,6040,,167.0,0.0,2.0,4.0,INSTALLED,0,0,1,,0,0.0,0,,460.0,1
13559,199900,0.0,HOUSE,Hainaut,Charleroi,6040,,141.0,0.0,2.0,3.0,INSTALLED,1,0,0,0.0,0,0.0,0,6.0,218.0,0
13560,165000,0.0,HOUSE,Hainaut,Charleroi,6041,,175.0,0.0,2.0,3.0,MISSING,0,0,1,,0,0.0,0,2.0,349.0,1
13561,177000,1.0,APARTMENT,Namur,Namur,5000,,47.0,,4.0,1.0,USA_INSTALLED,0,0,0,0.0,0,0.0,0,,,1
13562,79000,1.0,APARTMENT,Hainaut,Charleroi,6032,1961.0,70.0,,,1.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,,1
13564,230000,0.0,HOUSE,Hainaut,Charleroi,6040,,130.0,0.0,2.0,3.0,USA_HYPER_EQUIPPED,0,0,1,1.0,1,90.0,0,6.0,,1
13565,125000,0.0,HOUSE,Hainaut,Charleroi,6041,,,550.0,3.0,4.0,MISSING,0,0,1,1.0,1,400.0,0,,469.0,1
13566,780000,1.0,APARTMENT,Hainaut,Charleroi,6040,,140.0,,3.0,3.0,MISSING,0,0,1,1.0,0,0.0,0,,,1
13567,399999,1.0,APARTMENT,Hainaut,Charleroi,6040,1971.0,150.0,,,3.0,INSTALLED,0,0,1,30.0,1,100.0,0,4.0,219.0,0
13568,130000,0.0,HOUSE,Hainaut,Charleroi,6040,,148.0,711.0,3.0,3.0,MISSING,0,0,1,,0,0.0,0,2.0,454.0,1
13569,198000,0.0,HOUSE,Hainaut,Charleroi,6041,,145.0,229.0,3.0,4.0,INSTALLED,0,0,1,20.0,1,150.0,0,,356.0,1
13570,183000,1.0,APARTMENT,Namur,Namur,5000,,44.0,,4.0,1.0,USA_INSTALLED,0,0,0,0.0,0,0.0,0,,,1
13571,216000,1.0,APARTMENT,Hainaut,Charleroi,6032,,,,2.0,1.0,MISSING,1,0,0,0.0,0,0.0,0,5.0,,0
13572,1100000,0.0,APARTMENT_BLOCK,Hainaut,Charleroi,6040,,,0.0,4.0,0.0,MISSING,0,0,0,0.0,0,0.0,0,,,0
13573,99000,0.0,HOUSE,Hainaut,Charleroi,6040,,120.0,183.0,3.0,2.0,NOT_INSTALLED,0,0,0,0.0,1,75.0,0,,756.0,1
13574,219000,1.0,GROUND_FLOOR,Hainaut,Charleroi,6041,2006.0,85.0,,2.0,2.0,INSTALLED,0,0,1,52.0,0,0.0,0,4.0,311.0,1
13575,230000,0.0,APARTMENT_BLOCK,Hainaut,Charleroi,6040,,,0.0,2.0,2.0,MISSING,0,0,1,,0,0.0,0,2.0,284.0,0
13576,198000,0.0,APARTMENT_BLOCK,Hainaut,Charleroi,6041,,145.0,229.0,3.0,4.0,INSTALLED,0,0,1,20.0,1,150.0,0,,356.0,1
13577,100000,0.0,MANSION,Hainaut,Charleroi,6040,,,0.0,3.0,4.0,NOT_INSTALLED,0,0,1,,0,0.0,0,2.0,486.0,0
13578,185000,1.0,APARTMENT,Namur,Namur,5000,,46.0,,4.0,1.0,USA_INSTALLED,0,0,0,0.0,0,0.0,0,,,1
13579,165000,1.0,GROUND_FLOOR,Hainaut,Charleroi,6040,,,,2.0,2.0,HYPER_EQUIPPED,0,0,1,,0,0.0,0,4.0,200.0,1
13580,149500,0.0,MIXED_USE_BUILDING,Hainaut,Charleroi,6041,1930.0,285.0,240.0,2.0,3.0,INSTALLED,0,0,0,0.0,0,0.0,0,2.0,593.0,0
13581,190000,0.0,HOUSE,Hainaut,Charleroi,6040,,,0.0,3.0,2.0,USA_HYPER_EQUIPPED,0,0,1,2.0,1,55.0,0,6.0,,1
13582,395000,0.0,MIXED_USE_BUILDING,Hainaut,Charleroi,6041,,350.0,0.0,,8.0,MISSING,0,0,0,0.0,0,0.0,0,,,0
13583,269900,0.0,MIXED_USE_BUILDING,Hainaut,Charleroi,6040,,,0.0,2.0,0.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,489.0,1
13584,165000,0.0,HOUSE,Hainaut,Charleroi,6040,,246.0,0.0,3.0,5.0,MISSING,0,0,1,80.0,0,0.0,0,3.0,450.0,0
13585,135000,0.0,HOUSE,Hainaut,Charleroi,6040,,,0.0,,3.0,MISSING,0,0,0,0.0,0,0.0,0,,475.0,0
13586,187000,1.0,APARTMENT,Namur,Namur,5000,,47.0,,4.0,1.0,USA_INSTALLED,0,0,0,0.0,0,0.0,0,,,1
13587,155000,0.0,MIXED_USE_BUILDING,Hainaut,Charleroi,6040,,155.0,245.0,,0.0,MISSING,0,0,0,0.0,0,0.0,0,,553.0,0
13589,159000,0.0,HOUSE,Hainaut,Charleroi,6040,,125.0,420.0,4.0,3.0,MISSING,0,0,0,0.0,1,230.0,0,,511.0,1
13590,875000,0.0,APARTMENT_BLOCK,Hainaut,Charleroi,6041,,580.0,800.0,4.0,0.0,INSTALLED,0,0,0,0.0,0,0.0,0,,395.0,0
13591,299000,0.0,HOUSE,Hainaut,Charleroi,6040,,,0.0,3.0,5.0,MISSING,0,0,1,,0,0.0,0,4.0,304.0,0
13593,89000,0.0,HOUSE,Hainaut,Charleroi,6042,,137.0,282.0,2.0,1.0,INSTALLED,0,0,1,7.0,1,150.0,0,2.0,272.0,1
13594,193000,1.0,APARTMENT,Namur,Namur,5000,,44.0,,4.0,1.0,USA_INSTALLED,0,0,0,0.0,0,0.0,0,,,1
13595,299000,0.0,VILLA,Hainaut,Charleroi,6041,1998.0,,643.0,4.0,3.0,HYPER_EQUIPPED,0,0,1,33.0,0,0.0,0,5.0,363.0,1
13596,120000,0.0,HOUSE,Hainaut,Charleroi,6040,,,380.0,3.0,4.0,INSTALLED,0,0,0,0.0,0,0.0,0,2.0,531.0,1
13597,129000,0.0,HOUSE,Hainaut,Charleroi,6040,1920.0,115.0,215.0,2.0,2.0,INSTALLED,0,0,0,0.0,1,100.0,0,4.0,328.0,0
13598,165000,0.0,HOUSE,Hainaut,Charleroi,6040,,105.0,251.0,,0.0,MISSING,0,0,0,0.0,0,0.0,0,,,0
13599,140000,0.0,HOUSE,Hainaut,Charleroi,6041,,152.0,150.0,2.0,3.0,MISSING,0,0,1,6.0,1,63.0,0,3.0,,1
13600,198000,0.0,OTHER_PROPERTY,Hainaut,Charleroi,6040,,,276.0,4.0,0.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,0,,,0
13601,1950000,0.0,VILLA,Flemish Brabant,Halle-Vilvoorde,1640,1960.0,460.0,1488.0,4.0,5.0,USA_HYPER_EQUIPPED,0,0,1,60.0,0,0.0,1,5.0,281.0,1
13602,195000,1.0,APARTMENT,Namur,Namur,5000,,46.0,,4.0,1.0,USA_INSTALLED,0,0,0,0.0,0,0.0,0,,,1
